DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,10TH_JACKSON,0319068,0,202,0,0.33,21,186,11.29,2243.66,1487.7,12,98.14,14.48,29.18,19.79,26.03,2.3,8.4,3.78,4444,1335018,17949.28,2137.13,202,202,100,26.61,11.29,3097.73,692.39,1490.92,NaN,NaN,NaN,0,0,NaN,NaN,21.43,11.29,3.54,0,689.05,76.19,12.79,1.94,0,0,0,0,0,0,0,0,0,0,0,12,8,2,25,1,0,0,23,0,0.73,0,11.17,0.02,0,8,1,3.28,0,24.32,6587,1602,-116.56,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_10TH_JACKSON,0317068,9,6644,0.14,12.33,744,6592,11.29,95104.71,11456.1,210,98.44,8.04,72.88,45.27,89.44,2.95,97.26,29.11,38300001,310633576,760837.68,7822.92,6644,6635,50,89.58,11.29,92279.85,61977.39,11424.69,104.3,2.3,0,36170.04,6872.41,5.99,4.46,60.18,20.12,0.46,0.26,25593.18,1942.79,13.42,0.99,120,20,24,75,3262,0,3227,39.2,60.15,0,0,27,0,0,42,2,0,0,42,0,165.51,0.88,85.86,33.13,0,0,2,2.51,0,44.3,41045,18183,-112.52,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7530,0317530,0,131,0,8.26,1,131,0.76,1902.48,97.27,12,99.85,5.49,5.59,2.38,83.74,1,55.51,4.84,15327,185627,15219.87,274.2,131,131,33.33,83.9,0.76,1841,1004.01,97.08,96.44,2.94,0,15.44,12.29,3.24,0.38,84.75,0,0,0,985.79,46.18,6.86,2.43,4,1,3,1,34,0,34,0.84,12.66,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,38.92,1300,506,-116.49,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7531,0317531,3,1545,0.19,5.78,18,1464,1.23,14954.79,2833.37,82,99.75,11.2,12.72,6.68,79.08,8.07,51.79,20.62,954189,16517595,119638.33,2310.27,1545,1542,100,79.19,1.23,14486.07,11366.86,2831,90.83,0,0,4046.52,393.56,7.9,1.03,67.17,1.63,2.92,0.25,7306.29,471.88,13.5,2.24,29,2.42,7,0,357,0,349,27.93,13.9,0,0,4,0,0,8,2,0,0,8,0,68.07,61.32,88.59,14.67,0,0,2,0.91,NaN,43.54,10093,4394,-116.46,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7532,0317532,0,756,0,5.27,16,803,1.99,6314.74,669.03,53,99.76,12.66,14.27,6.49,87.56,3.59,45.07,8.68,486864,9239832,50517.9,1120.83,756,756,50,87.55,1.99,6107.24,4484.17,670.76,180.36,0,0,903.15,243.27,2.54,8.56,80.78,2.33,0.14,0,3571.09,299.18,11.3,2.25,21,3.5,7,0,112,0,111,14.79,36.27,0,0,1,0,0,11,1,0,0,11,0,3.04,0,20.43,NaN,0,0,1,2.1,NaN,52.48,11578,6076,-116.41,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7601,0317601,0,547,0,1.97,7,556,1.26,16824.17,888.66,56,99.77,2.68,7.52,4.54,185.12,17.19,85.74,10.94,101195,5137971,134593.39,1569.84,547,547,100,185.71,1.26,16290.55,15133.46,889.54,231.94,0,0,9807.1,268.66,1.34,17.15,164.93,1.43,1.43,0,5215.94,519.29,4.67,15.92,8,0.67,2,0,66,0,69,60.2,30.2,0,0,2,0,0,2,1,0,0,2,0,0.07,0,25.1,NaN,0,0,1,1.23,NaN,63.55,9208,5852,-116.35,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7718,0317718,2,1596,0.13,3.58,18,1454,1.24,9909.35,681.07,77,99.65,5.29,6.93,3.61,148.23,3.89,63.59,9.1,483986,13521312,79274.8,1246.57,1596,1594,100,148.24,1.24,9638.07,7637.23,680.74,78.39,0,0,1231.36,42.68,14.48,4.32,184.02,2.3,11.66,0.22,6395.12,452.7,4.47,2.86,25,2.08,4,0,672,0,684,12.78,6.27,0,0,10,0,0,12,1,0,0,12,0,1.07,0,266.47,NaN,0,0,1,1.94,NaN,35.92,8179,2938,-116.53,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_SANJOSE_GRP_7654,0317654,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_ABBOTT_STREET,0317319,6,3749,0.16,7.1,237,3675,6.45,42231.47,4373.32,129,98.97,6.84,41.26,27.58,111.95,4.72,70.88,19.63,8979829,126525001,337851.73,4766.6,3749,3743,100,112.04,6.45,41201.73,29989.82,4373.12,166.73,1.95,0,8514.08,637.35,4.35,1.83,83.89,7.87,5.54,0.21,21379.59,2107.18,8.88,3.46,48,8,13,17,872,0,876,20.66,14.57,0,0,15,0,0,25,1,0,0,25,0,4.98,0.03,92.47,NaN,0,0,1,1.19,NaN,49.68,31404,15600,-115.62,0
10/06/2025,07,ICL 1,N. California,031,Sunnyvale,4G5G_ABORN_EAST,0317077,0,1927,0,0.33,13,1859,0.7,28073.5,3465.85,93,99.39,5.76,35.42,21.12,121.75,4.5,61.54,18.12,52029,15841867,224588.01,3649.52,1927,1927,50,121.85,0.7,26836.44,21004.71,3467.75,190.29,0.41,0,13581.76,2462.03,5.04,5.12,70.33,1.25,2.14,0,7378.44,625.36,9.31,2.37,55,9.17,17,5,1218,0,1219,50.61,71,0,0,7,0,0,8,2,0,0,8,0,0.45,0.42,66.07,31.06,0,0,2,2.26,NaN,35.18,8194,2883,-115.45,0
