DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,10TH_JACKSON,0319068,1,65,1.54,2.49,0,65,0,1647.93,256.9,6,98.58,12.8,5.03,6.6,34.36,2.15,18.5,3.78,6193,248625,13183.45,712.71,65,64,100,35.06,0,1239.53,317.96,258.12,NaN,NaN,NaN,0,0,NaN,NaN,38.6,0,0,2.13,317.51,55.41,25.45,6.7,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,29.73,3788,1126,-117.85,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_10TH_JACKSON,0317068,0,4888,0,3.85,109,4903,2.22,62524.62,5717.77,152,99.63,8.47,51.37,31.03,131.81,3.7,93.29,20.61,3749096,97295640,500196.93,5361.82,4888,4888,50,131.84,2.32,61270.12,41377.33,5727.29,230.06,1.62,0,32509.44,1364.17,6.95,1.65,64.75,6.18,0.82,0,8699.83,1656.91,12.93,4.42,121,20.17,26,51,3139,0,3101,53.06,23.82,-26.32,-5,19,0,0,23,1,0,0,23,0,9.64,0.83,453.44,23.17,0,0,1,1.63,NaN,32.91,19138,6299,-113.18,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7530,0317530,0,90,0,8.81,0,90,0,354.71,32.75,6,99.94,2.92,2.68,0.85,123.68,2.7,29.04,3.4,4950,56160,2837.69,97.72,90,90,33.33,123.68,0,344.35,38.83,32.78,50.85,0,0,8.21,1.31,7.66,0.42,99.95,0,0,0,30.61,3.69,5.51,2.46,4,1,2,0,72,0,74,2.38,3.99,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,36.91,569,210,-116.5,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7531,0317531,0,507,0,5.56,1,566,0.18,8401.02,3041.83,41,99.91,6.2,7.35,3.63,123.62,3.43,53.53,38.34,81627,1467258,67208.15,1255.55,507,507,100,120.53,0.18,6016.13,8083.83,2249.41,137.46,0,0,3821.11,2174.74,4.7,3.86,103.05,0.45,2.65,0,2091.55,56.86,10.08,1.33,21,1.75,5,0,346,0,289,63.51,96.68,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,46.94,2733,1283,-116.42,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7532,0317532,0,278,0,5.38,1,267,0.37,1969.77,158.73,22,99.54,11.14,3.77,1.82,96.9,6.84,50.09,7.79,32526,604094,15758.16,314.61,278,278,50,96.89,0.37,1928.32,1152.18,157.45,432.15,0,0,649.88,97.71,2.53,20.82,74.89,1.11,0.78,0,497.14,28.97,11.28,2.45,9,1.5,3,0,177,0,179,33.7,62.06,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,49.42,2056,1016,-116.49,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7601,0317601,0,113,0,2.16,0,111,0,15680.25,4421.83,25,99.71,5.93,6.62,3.09,438.13,30.61,117.5,61.81,10396,482058,125442,1067.6,113,113,100,438.09,0,15374.36,14050.78,4421.67,453.11,0,0,13351.03,183.68,6.7,30.64,201.14,0,0,0,548.04,3843.73,2.63,30.7,8,0.67,2,0,42,0,45,86.84,4.15,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,67.32,4174,2810,-116.29,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7718,0317718,0,731,0,4.04,2,730,0.27,1135.93,254.5,33,99.87,2.84,1.96,0.68,169.71,1.81,38.67,12.04,70176,1735394,9087.46,234.98,731,731,100,169.79,0.35,1090.38,576.23,254.39,184.11,0.2,0,137.89,29.89,2.92,10.26,122.62,1.28,22.47,0,438.05,35.52,3.89,1,22,1.83,4,1,494,0,487,12.65,11.75,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,46.75,2278,1065,-116.64,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_SANJOSE_GRP_7654,0317654,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_ABBOTT_STREET,0317319,0,1625,0,5.21,27,1586,1.7,14253.31,2189.94,68,99.12,7.23,25.74,12.02,114.67,3.48,54.92,15.75,752375,14444625,114026.44,2076.22,1625,1625,100,114.6,1.7,13871.03,11859.25,2193.43,126.04,0.97,0,3184.43,1212.36,2.62,3.69,115.02,3.52,3.33,0,8662.14,563.1,9.97,2.04,43,7.17,12,11,1133,0,1138,22.96,55.27,0,0,2,0,0,2,1,0,0,2,NaN,0.24,0,27.15,NaN,0,0,1,1.57,NaN,44.68,8426,3765,-115.86,0
10/06/2025,04,ICL 1,N. California,031,Sunnyvale,4G5G_ABORN_EAST,0317077,0,1520,0,0.47,1,1527,0.07,9799.25,1600.02,62,99.11,3.16,27.21,10.88,118.48,2.3,41.69,10.89,30400,6472160,78393.99,1880.24,1520,1520,50,119.94,0.07,9147.26,6941.85,1599.57,179.7,0.07,0,4496.68,1307.12,2.24,2.22,64.12,0,2.83,0,2432.57,142.39,6.91,2.82,54,9,17,1,1398,0,1384,49.16,81.72,0,0,1,0,0,1,1,0,0,1,NaN,0.04,0,NaN,NaN,0,0,1,1.31,NaN,35.54,4238,1506,-115.53,0
