DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,10TH_JACKSON,0319068,0,104,0,0.2,8,96,8.33,1938.97,541.04,8,97.72,11.99,7.99,10.71,24.62,3.29,13.41,5.02,832,417560,15511.8,1156.73,104,104,100,24.95,8.33,1978.68,231.25,541.93,NaN,NaN,NaN,0,0,NaN,NaN,18.67,8.33,1.14,0,231.14,28.65,8.67,3.93,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,27.1,4007,1086,-117.82,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_10TH_JACKSON,0317068,3,4743,0.06,5.93,156,4681,3.33,83842.47,6890.4,161,99.56,7.07,57.58,34.42,151.38,2.85,112.77,22.16,6645249,112043889,670739.76,5947.64,4743,4740,50,151.45,3.33,81715.82,66346.43,6888.12,209.83,1.41,0,54736.83,1814.69,6.12,1.55,84.51,11.18,0.45,0.31,11062.19,2037.22,12.13,3,124,20.67,29,53,3758,0,3778,66.98,26.35,0,0,24,0,0,27,2,0,0,27,0,130.84,32.59,15.22,12.86,0,0,2,3.04,NaN,37.35,22236,8306,-113.02,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7530,0317530,0,94,0,9.61,1,103,0.97,313.42,29.76,7,99.91,2.91,2.49,0.76,116.47,1.97,28.76,3.32,5828,60630,2507.33,87.18,94,94,33.33,116.47,0.97,302.46,287.84,29.76,113.68,1.75,0,173.11,1.76,3.09,0.37,126.33,0,0,0,114.6,17.83,4.12,3.15,3,0.75,2,1,57,0,56,57.24,5.9,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,37.05,583,216,-116.5,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7531,0317531,0,722,0,5.85,0,773,0,9426.35,6409.05,47,99.91,9.03,9.56,4.41,89.72,29.5,49.42,62.06,173280,2964532,75410.77,1525.77,722,722,100,89.28,0,9062.75,8108.18,6408.58,108.62,0,0,3880.58,3118.62,7.19,24.91,68.61,0,2.7,0,4216.28,124.82,13.31,2.02,18,1.5,5,0,325,0,278,42.82,48.66,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,48.4,3866,1871,-116.3,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7532,0317532,0,265,0,5.38,4,291,1.37,3798.85,772.39,28,99.41,4.63,8.04,3.4,125.34,9.46,51.71,17.8,58830,1092595,30390.84,587.69,265,265,50,125.35,1.37,3698.97,3449.23,773.5,206.84,0,0,1549.7,347.5,2.23,35.06,107.65,1.86,0,0,1885.87,201.89,6.59,4.24,7,1.17,2,0,58,0,58,41.9,44.93,NaN,0,0,0,0,1,0,0,0,1,NaN,0.08,0,10.28,NaN,NaN,NaN,0,4.37,NaN,50.83,3901,1983,-116.4,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7601,0317601,0,176,0,2.12,0,176,0,9262.24,3153.57,30,99.46,3.03,6.42,3.06,241.43,39.15,70.09,45.49,22352,1056704,74097.96,1057.2,176,176,100,242.65,0,9008.89,7531.19,3153.48,396.21,0,0,6581.59,185.95,2.86,19.97,185.19,0,3.12,0,926.16,2610.83,2.45,39.45,9,0.75,2,0,42,0,48,73.06,5.9,0,0,1,0,0,2,1,0,0,2,0,0.01,0,NaN,NaN,0,0,1,1.55,NaN,77.18,5877,4536,-116.38,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_CA_SANJOSE_GRP_7718,0317718,0,806,0,3.83,1,800,0.12,3406.74,192.2,41,99.89,3.48,2.77,1.47,213.2,3.2,53.68,6.42,95108,2480868,27253.92,507.7,806,806,100,213.19,0.12,3289.38,2318.26,189.94,158.37,0,0,678.26,44.18,1.59,7.43,188.42,0.65,10.53,0,1629.69,93.06,4.32,1.74,25,2.08,4,0,646,0,640,20.62,23.26,0,0,2,0,0,2,1,0,0,2,0,0.01,0,NaN,NaN,0,0,1,1.87,NaN,43.55,2960,1289,-116.65,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_500STCKTN_SANJOSE_GRP_7654,0317654,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_ABBOTT_STREET,0317319,1,2083,0.05,6.01,51,2012,2.53,24591.55,2828.22,93,98.96,7.05,33.79,19.06,96.19,4.01,59.74,15.5,1599250,26591578,196732.36,3293.08,2083,2082,100,81.48,2.54,12991.13,18364.45,1602.13,188.96,1.93,0,2949.36,945.98,5.02,5.13,58.91,3.06,9.1,0.09,6749.45,415.28,9.58,2.39,46,7.67,13,18,934,0,939,22.7,59.05,0,0,5,0,0,9,1,0,0,9,0,0.05,0,NaN,NaN,0,0,1,1.62,NaN,44.94,12004,5394,-115.79,0
10/06/2025,05,ICL 1,N. California,031,Sunnyvale,4G5G_ABORN_EAST,0317077,0,1966,0,0.56,0,1910,0,24071,1780.1,65,98.59,3.89,28.14,18.72,111.58,3.64,59.52,11.72,55048,9765122,192568.02,3235.25,1966,1966,50,111.39,0,22674.11,19369.84,1778.78,134.36,0,0,16579.68,1108.68,2.96,2.69,64.79,0,2.31,0,2707.92,179.08,10.5,3.02,50,8.33,17,0,1586,0,1589,73.12,62.33,0,0,1,0,0,1,1,0,0,1,NaN,0.01,0,1.65,NaN,0,0,1,3.47,NaN,40.76,4939,2013,-115.5,0
