DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,1,21.43,3,14,100,13,13,127.32,0.56,64.91,0,0,0,1.66,17.49,12.5,159.64,0,11.21,15.57,0.13,13.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.2,-115.13,-115.39,-114.93,-115.41,0,1,118.05,65.16,2,100,0,0,13,0,0,NaN,0,0,0,1,0,NaN,0,0,0.27,159.64
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,2,0,0,4,100,5,5,24.21,0.12,29.11,0,0,0,3.17,16.55,14.37,1.97,0,0.16,0.63,0,2.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.34,-115.28,-115.82,-115.2,-115.66,0,0,18.21,NaN,0,NaN,NaN,0,5,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.05,1.97
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,1,13.33,2,15,100,15,15,11.17,0.06,18.68,0,0,0,2.86,16.78,8.72,5.75,0,16.04,17.18,0.13,15.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.7,-114.22,-115.41,-115.61,-115.24,0,0,0,NaN,0,NaN,NaN,0,15,0,0,NaN,0,0,0,3,0,NaN,0,0,0.06,5.75
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0082,82,1,0,0,4,100,2,2,9.51,0.01,292.21,0,0,0,1.91,17.09,14.04,10.99,0,0.36,0.63,0.01,5.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.4,-115.34,-114.31,-115.34,-115.1,0,0,0,NaN,0,NaN,NaN,0,2,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,10.99
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,1,NaN,0,0,100,4,4,1820.21,3,323.09,0.12,0.11,0.01,0.21,17.94,20.76,596.14,0,21.12,88.47,0.19,64.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-113.72,-114.87,-115.07,-115,-114.66,0.11,1,1721.07,323.09,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,703.22
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,2,50,1,2,100,5,5,2703.69,8.6,99.13,0.01,0.01,0,0.12,16.49,11.79,3694.19,0,27.09,57.03,0.36,3.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.42,-115.25,-115.81,-115.66,-115.79,0.01,1,2686.59,99.13,1,100,0,0,5,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.99,3694.19
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,3,26.67,4,15,100,11,11,577.06,2,46.94,0.04,0.04,0,2.4,17.17,12.56,10.47,0,0.88,1.83,0.02,3.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.64,-115.67,-115.95,-116.2,-115.87,0.04,0,547.92,NaN,0,NaN,NaN,0,11,0,0,NaN,0,0,0,4,0,NaN,0,0,0.09,10.47
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,4,50,1,2,100,2,2,455.03,1.72,10.81,0.03,0.03,0,4.05,15.07,1.47,0.1,0,0.01,0.02,0,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-113.43,-115.74,-115.5,-115.86,-115.13,0.03,0,443.66,NaN,0,NaN,NaN,0,2,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,0.1
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,1,NaN,0,0,100,4,4,10044.48,4.36,302.4,0,0,0,0.01,16.89,20.54,5997.38,0,109.63,500.86,0.89,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-110.8,-113.48,-110.22,-112.19,-111.67,0,1,10043.68,302.4,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,5997.41
09/27/2025,20,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,2,0,0,28,100,29,29,1249.71,0.83,79.14,0,0,0,0.08,17.05,4.38,81.94,0,103.36,123.49,2.07,2.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-117.14,-116.84,-116.74,-115.55,-116.57,0,0,1013.7,NaN,0,NaN,NaN,0,29,0,0,NaN,0,0,0,1,0,NaN,0,0,0.47,81.94
