Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Carrier5G.S5NC_DRBSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_num_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_num_SA_SNSSAI6','Carrier5G.S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6','Carrier5G.S5ND_DLActiveUE_Avg_SNSSAI6','Carrier5G.S5ND_DLRLC_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NR_DLPRBUtilization_pct_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.RLCDLPKTDISCARDCNTPDCP_5QI133','Carrier5G.RLCDLPKTDROPCNTFULLBUF_5QI133','Carrier5G.RLCDLPKTRECEIVECNT_5QI133','Carrier5G.ErabAddAtt_per_GNB','Carrier5G.RssiPathAvg_Path0','Carrier5G.RssiPathAvg_Path1','Carrier5G.RssiPathAvg_Path2','Carrier5G.RssiPathAvg_Path3','Carrier5G.RssiPathAvg','Carrier5G.S5NR_DLPRBUtilization_pct','Carrier5G.S5NR_ULPRBUtilization_pct','Carrier5G.5GNR_ENDC_Drop_pct','Carrier5G.5GNR_ENDC_Drop_pct_num','Carrier5G.5GNR_ENDC_Drop_pct_den','Carrier5G.S5NR_PDCCH_Blocking_Tot_pct','Carrier5G.S5NR_Cell_Availability_pct','Carrier5G.S5NC_MaxUENo_SPID125','Carrier5G.S5ND_TotalMACDataVolumeDL_MB_SPID125','Carrier5G.S5ND_DLUeThru_Mbps_SPID125','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct_num','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct','Carrier5G.S5NC_ERABSetupFailureRate_pct_QCI132','Carrier5G.S5NR_MaxRRCconnectedUsersPerDU','Carrier5G.S5NR_TotalDLRLCLayerDataVolume_MB','Carrier5G.S5NR_DLUserPerceivedTput_Mbps','Carrier5G.S5NR_TotalERABSetupFailureRate_pct','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_num','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_den','Carrier5G.S5NC_DRBDrop_pct_SA','Carrier5G.S5NC_DRBDrop_num_SA','Carrier5G.S5NC_DRBDrop_den_SA','Carrier5G.S5NC_DRBSetupFail_pct_SA','Carrier5G.S5NC_DRBSetupFail_num_SA','Carrier5G.S5NC_DRBSetupFail_den_SA','Carrier5G.S5NR_IntragNBHOFailRate_pct','Carrier5G.S5NR_IntragNBHOFailRate_den','Carrier5G.S5NR_IntragNBHOFailRate_num','Carrier5G.S5NR_IntergNBHOFailRate_pct','Carrier5G.S5NR_IntergNBHOFailRate_den','Carrier5G.S5NR_IntergNBHOFailRate_num','Carrier5G.S5NR_AvgRRCconnectedUsersPerDU_PerCell','Carrier5G.S5NR_DLMACLayerDataVolume_MB','Carrier5G.S5NR_PUCCHAvgSINR_dB','Carrier5G.S5NR_PUSCHAvgSINR_dB','Carrier5G.S5NR_TotalULRLCLayerDataVolume_MB','Carrier5G.S5NR_ULMACLayerDataVolume_MB','Carrier5G.S5NR_ULUserPerceivedTput_Mbps'
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-1,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,13,-116.2,-115.13,-115.39,-114.93,-115.41,0.56,0.13,21.43,3,14,0,100,1,118.05,65.16,2,100,0,,159.64,64.91,0,0,13,NaN,0,0,NaN,0,0,0,1,0,NaN,0,0,0.27,127.32,17.49,12.5,11.21,15.57,13.87
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-2,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-116.34,-115.28,-115.82,-115.2,-115.66,0.12,0,0,0,4,0,100,0,18.21,NaN,0,NaN,NaN,,1.97,29.11,0,0,5,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.05,24.21,16.55,14.37,0.16,0.63,2.69
070,Upstate New York,VCP Far Edge,NR,,,07000020081-81-1,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,15,-115.7,-114.22,-115.41,-115.61,-115.24,0.06,0.13,13.33,2,15,0,100,0,0,NaN,0,NaN,NaN,,5.75,18.68,0,0,15,NaN,0,0,NaN,0,0,0,3,0,NaN,0,0,0.06,11.17,16.78,8.72,16.04,17.18,15.47
070,Upstate New York,VCP Far Edge,NR,,,07000020082-82-1,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-115.4,-115.34,-114.31,-115.34,-115.1,0.01,0.01,0,0,4,0,100,0,0,NaN,0,NaN,NaN,,10.99,292.21,0,0,2,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,9.51,17.09,14.04,0.36,0.63,5.41
070,Upstate New York,VCP Far Edge,NR,,,07000020095-95-1,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-113.72,-114.87,-115.07,-115,-114.66,3,0.19,NaN,0,0,0.11,100,1,1721.07,323.09,0,NaN,NaN,,596.14,323.09,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,1820.21,17.94,20.76,21.12,88.47,64.51
070,Upstate New York,VCP Far Edge,NR,,,07000020095-95-2,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-116.42,-115.25,-115.81,-115.66,-115.79,8.6,0.36,50,1,2,0.01,100,1,2686.59,99.13,1,100,0,,3694.19,99.13,0,0,5,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.99,2703.69,16.49,11.79,27.09,57.03,3.97
070,Upstate New York,VCP Far Edge,NR,,,07000020095-95-3,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,11,-115.64,-115.67,-115.95,-116.2,-115.87,2,0.02,26.67,4,15,0.04,100,0,547.92,NaN,0,NaN,NaN,,10.47,46.94,0,0,11,NaN,0,0,NaN,0,0,0,4,0,NaN,0,0,0.09,577.06,17.17,12.56,0.88,1.83,3.47
070,Upstate New York,VCP Far Edge,NR,,,07000020095-95-4,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-113.43,-115.74,-115.5,-115.86,-115.13,1.72,0,50,1,2,0.03,100,0,443.66,NaN,0,NaN,NaN,,0.1,10.81,0,0,2,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,455.03,15.07,1.47,0.01,0.02,0.25
070,Upstate New York,VCP Far Edge,NR,,,07000020096-96-1,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-110.8,-113.48,-110.22,-112.19,-111.67,4.36,0.89,NaN,0,0,0,100,1,10043.68,302.4,0,NaN,NaN,,5997.38,302.4,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,10044.48,16.89,20.54,109.63,500.86,98
070,Upstate New York,VCP Far Edge,NR,,,07000020096-96-2,2025-09-27T20:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,29,-117.14,-116.84,-116.74,-115.55,-116.57,0.83,2.07,0,0,28,0,100,0,1013.7,NaN,0,NaN,NaN,,81.94,79.14,0,0,29,NaN,0,0,NaN,0,0,0,1,0,NaN,0,0,0.47,1249.71,17.05,4.38,103.36,123.49,2.55
